player_id,name,pos,club,now_price,owned_by_%,xG_last4,xA_last4,xGI_last4,npXGI90_last6,shots_box_last4,big_chances_last4,key_passes_last4,mins_last4,expected_minutes_gw+1,proj_points_gw+1,proj_points_next3,injury_status,notes,legend_weight
641,Alfie Pond,DEF,WOL,3.9,1.4,,,,,,,,,,,,,,1.0
491,Sandro Tonali,MID,NEW,5.4,1.3,,,,,,,,,100.0,,,,,1.0
151,Jan Paul van Hecke,DEF,BHA,4.4,1.3,,,,,,,,,,,,,,1.0
218,Ashley Barnes,FWD,BUR,4.3,1.3,,,,,,,,,,,,,,1.0
295,Michael Keane,DEF,EVE,4.5,1.2,,,,,,,,,100.0,,,,,1.0
386,Alexis Mac Allister,MID,LIV,6.3,1.2,,,,,,,,,100.0,,,,,1.0
654,Jørgen Strand Larsen,FWD,WOL,6.3,1.2,,,,,,,,,100.0,,,,,1.0
628,José Malheiro de Sá,GKP,WOL,4.3,1.2,,,,,,,,,,,,,,1.0
669,Dan Ndoye,MID,NFO,5.7,1.2,,,,,,,,,,,,,,1.0
447,Ayden Heaven,DEF,MUN,3.8,1.2,,,,,,,,,100.0,,,,,1.0
489,Jacob Murphy,MID,NEW,6.1,1.2,,,,,,,,,,,,,,1.0
493,Sean Longstaff,MID,LEE,4.9,1.1,,,,,,,,,,,,,,1.0
182,James Trafford,GKP,MCI,4.7,1.1,,,,,,,,,,,,,,1.0
146,Lewis Dunk,DEF,BHA,4.5,1.1,,,,,,,,,,,,,,1.0
276,Justin Devenny,MID,CRY,4.3,1.1,,,,,,,,,,,,,,1.0
228,Malo Gusto,DEF,CHE,4.9,1.1,,,,,,,,,100.0,,,,,1.0
190,Hjalmar Ekdal,DEF,BUR,4.0,1.1,,,,,,,,,,,,,,1.0
106,Nathan Collins,DEF,BRE,4.9,1.1,,,,,,,,,,,,,,1.0
22,Mikel Merino Zazón,MID,ARS,5.9,1.0,,,,,,,,,,,,,,1.0
192,Quilindschy Hartman,DEF,BUR,4.0,1.0,,,,,,,,,,,,,,1.0
250,Liam Delap,FWD,CHE,6.2,1.0,,,,,,,,,100.0,,,,,1.0
372,Andrew Robertson,DEF,LIV,5.8,1.0,,,,,,,,,,,,,,1.0
338,Rodrigo Muniz Carvalho,FWD,FUL,5.4,1.0,,,,,,,,,75.0,,,,,1.0
440,Diogo Dalot Teixeira,DEF,MUN,4.4,1.0,,,,,,,,,100.0,,,,,1.0
81,Justin Kluivert,MID,BOU,7.0,1.0,,,,,,,,,100.0,,,,,1.0
68,Will Dennis,GKP,BOU,4.0,1.0,,,,,,,,,,,,,,1.0
457,Carlos Henrique Casimiro,MID,MUN,5.5,1.0,,,,,,,,,75.0,,,,,1.0
691,Dominic Calvert-Lewin,FWD,LEE,5.5,1.0,,,,,,,,,100.0,,,,,1.0
367,Giorgi Mamardashvili,GKP,LIV,4.3,1.0,,,,,,,,,,,,,,1.0
19,Gabriel Martinelli Silva,MID,ARS,6.8,0.9,,,,,,,,,25.0,,,,,1.0
638,Ki-Jana Hoever,DEF,WOL,3.9,0.9,,,,,,,,,100.0,,,,,1.0
337,Raúl Jiménez Rodríguez,FWD,FUL,6.2,0.9,,,,,,,,,100.0,,,,,1.0
399,Ederson Santana de Moraes,GKP,MCI,5.3,0.9,,,,,,,,,,,,,,1.0
596,Dominic Solanke-Mitchell,FWD,TOT,7.2,0.9,,,,,,,,,,,,,,1.0
442,Harry Maguire,DEF,MUN,4.4,0.8,,,,,,,,,75.0,,,,,1.0
303,James Garner,MID,EVE,5.0,0.8,,,,,,,,,,,,,,1.0
453,Alejandro Garnacho Ferreyra,MID,CHE,6.4,0.8,,,,,,,,,,,,,,1.0
407,Matheus Nunes,DEF,MCI,5.3,0.8,,,,,,,,,,,,,,1.0
77,James Hill,DEF,BOU,4.0,0.8,,,,,,,,,,,,,,1.0
40,Tyrone Mings,DEF,AVL,4.4,0.8,,,,,,,,,25.0,,,,,1.0
120,Kevin Schade,MID,BRE,7.0,0.8,,,,,,,,,100.0,,,,,1.0
20,Leandro Trossard,MID,ARS,6.9,0.8,,,,,,,,,100.0,,,,,1.0
53,Donyell Malen,MID,AVL,5.1,0.7,,,,,,,,,,,,,,1.0
626,Callum Marshall,FWD,WHU,4.4,0.7,,,,,,,,,,,,,,1.0
526,Igor Jesus Maciel da Cruz,FWD,NFO,5.8,0.7,,,,,,,,,,,,,,1.0
625,Niclas Füllkrug,FWD,WHU,5.6,0.7,,,,,,,,,,,,,,1.0
59,Amadou Onana,MID,AVL,4.8,0.7,,,,,,,,,100.0,,,,,1.0
599,Dane Scarlett,FWD,TOT,4.3,0.7,,,,,,,,,,,,,,1.0
328,Ryan Sessegnon,MID,FUL,5.4,0.7,,,,,,,,,100.0,,,,,1.0
409,John Stones,DEF,MCI,5.4,0.7,,,,,,,,,100.0,,,,,1.0
516,Callum Hudson-Odoi,MID,NFO,5.8,0.7,,,,,,,,,25.0,,,,,1.0
473,Lewis Hall,DEF,NEW,5.2,0.7,,,,,,,,,100.0,,,,,1.0
678,Arthur Masuaku,DEF,SUN,3.9,0.7,,,,,,,,,100.0,,,,,1.0
105,Hákon Rafn Valdimarsson,GKP,BRE,3.9,0.7,,,,,,,,,,,,,,1.0
561,Eliezer Mayenda Dossou,FWD,SUN,5.4,0.7,,,,,,,,,,,,,,1.0
78,Julián Araujo Zúñiga,DEF,BOU,3.9,0.7,,,,,,,,,100.0,,,,,1.0
63,Kadan Young,MID,AVL,4.4,0.6,,,,,,,,,,,,,,1.0
475,Sven Botman,DEF,NEW,4.9,0.6,,,,,,,,,,,,,,1.0
365,Lukas Nmecha,FWD,LEE,5.0,0.6,,,,,,,,,100.0,,,,,1.0
623,Freddie Potts,MID,WHU,4.4,0.6,,,,,,,,,,,,,,1.0
664,Benjamin Lecomte,GKP,FUL,4.0,0.6,,,,,,,,,,,,,,1.0
113,Sepp van den Berg,DEF,BRE,4.5,0.6,,,,,,,,,,,,,,1.0
121,Mikkel Damsgaard,MID,BRE,5.8,0.6,,,,,,,,,,,,,,1.0
54,John McGinn,MID,AVL,5.4,0.6,,,,,,,,,,,,,,1.0
48,Youri Tielemans,MID,AVL,5.9,0.6,,,,,,,,,100.0,,,,,1.0
44,Lamare Bogarde,DEF,AVL,4.0,0.6,,,,,,,,,,,,,,1.0
318,Calvin Bassey,DEF,FUL,4.5,0.6,,,,,,,,,,,,,,1.0
18,Noni Madueke,MID,ARS,6.8,0.6,,,,,,,,,,,,,,1.0
629,Daniel Bentley,GKP,WOL,4.0,0.6,,,,,,,,,,,,,,1.0
396,Trey Nyoni,MID,LIV,4.3,0.6,,,,,,,,,,,,,,1.0
405,Nathan Aké,DEF,MCI,5.3,0.6,,,,,,,,,,,,,,1.0
674,Aaron Ramsdale,GKP,NEW,4.8,0.6,,,,,,,,,,,,,,1.0
481,Alex Murphy,DEF,NEW,3.9,0.6,,,,,,,,,,,,,,1.0
543,Simon Adingra,MID,SUN,5.1,0.5,,,,,,,,,,,,,,1.0
33,Marco Bizot,GKP,AVL,4.3,0.5,,,,,,,,,,,,,,1.0
83,Dango Ouattara,MID,BRE,6.0,0.5,,,,,,,,,100.0,,,,,1.0
640,Pedro Cardoso de Lima,DEF,WOL,4.0,0.5,,,,,,,,,,,,,,1.0
554,Abdoullah Ba,MID,SUN,4.3,0.5,,,,,,,,,,,,,,1.0
316,Antonee Robinson,DEF,FUL,4.9,0.5,,,,,,,,,,,,,,1.0
443,Luke Shaw,DEF,MUN,4.5,0.5,,,,,,,,,,,,,,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,MID,MCI,6.3,0.5,,,,,,,,,,,,,,1.0
415,Sávio Moreira de Oliveira,MID,MCI,6.9,0.5,,,,,,,,,100.0,,,,,1.0
684,Malick Thiaw,DEF,NEW,4.9,0.5,,,,,,,,,,,,,,1.0
686,Rio Ngumoha,MID,LIV,4.5,0.5,,,,,,,,,,,,,,1.0
85,Tyler Adams,MID,BOU,5.0,0.5,,,,,,,,,,,,,,1.0
135,Yoane Wissa,FWD,NEW,7.3,0.5,,,,,,,,,,,,,,1.0
688,James Wright,GKP,AVL,4.0,0.5,,,,,,,,,,,,,,1.0
339,Illan Meslier,GKP,LEE,4.3,0.4,,,,,,,,,,,,,,1.0
65,Zépiqueno Redmond,FWD,AVL,4.5,0.4,,,,,,,,,,,,,,1.0
368,Ármin Pécsi,GKP,LIV,3.9,0.4,,,,,,,,,,,,,,1.0
329,Harry Wilson,MID,FUL,5.2,0.4,,,,,,,,,100.0,,,,,1.0
124,Jordan Henderson,MID,BRE,5.0,0.4,,,,,,,,,,,,,,1.0
527,Taiwo Awoniyi,FWD,NFO,5.2,0.4,,,,,,,,,,,,,,1.0
137,Iwan Morgan,FWD,BRE,4.4,0.4,,,,,,,,,,,,,,1.0
